,answer,left_method,participant,right_method,test_case
3925,clear,clear,ac7b369d-0963-4da4-8244-a165113fc0ac,zhang,8179375247
3926,clear,clear,1a7325db-d29e-40a1-8e2c-71ba6962f551,zhang,8351568109
3927,korhonen,zhang,1a7325db-d29e-40a1-8e2c-71ba6962f551,korhonen,3567613299
3928,clear,clear,1a7325db-d29e-40a1-8e2c-71ba6962f551,fmgoat,2909358760
3929,fmgoat,korhonen,1a7325db-d29e-40a1-8e2c-71ba6962f551,fmgoat,6285601097
3930,clear,fmgoat,1a7325db-d29e-40a1-8e2c-71ba6962f551,clear,7160553409
3931,zhang,stadv,1a7325db-d29e-40a1-8e2c-71ba6962f551,zhang,5906203942
3932,clear,clear,1a7325db-d29e-40a1-8e2c-71ba6962f551,zhang,8179375247
3933,,zhang,1a7325db-d29e-40a1-8e2c-71ba6962f551,fmgoat,9716988368
3934,clear,clear,1a7325db-d29e-40a1-8e2c-71ba6962f551,fmgoat,4842717407
3935,zhang,fmgoat,1a7325db-d29e-40a1-8e2c-71ba6962f551,zhang,8597381500
3936,fmgoat,zhang,1a7325db-d29e-40a1-8e2c-71ba6962f551,fmgoat,5130906829
3937,good,bad,1a7325db-d29e-40a1-8e2c-71ba6962f551,good,v1
3938,good,bad,1a7325db-d29e-40a1-8e2c-71ba6962f551,good,v7
3939,fmgoat,stadv,1a7325db-d29e-40a1-8e2c-71ba6962f551,fmgoat,4633306112
3940,good,bad,1a7325db-d29e-40a1-8e2c-71ba6962f551,good,v3
3941,clear,clear,1a7325db-d29e-40a1-8e2c-71ba6962f551,korhonen,9214795039
3942,clear,stadv,1a7325db-d29e-40a1-8e2c-71ba6962f551,clear,4424481742
3943,fmgoat,fmgoat,a5bde3f6-6232-4986-a8a8-ea6295f37f56,korhonen,7160553409
3944,good,bad,a5bde3f6-6232-4986-a8a8-ea6295f37f56,good,v3
3945,clear,stadv,a5bde3f6-6232-4986-a8a8-ea6295f37f56,clear,5906203942
3946,korhonen,korhonen,a5bde3f6-6232-4986-a8a8-ea6295f37f56,zhang,8597381500
3947,zhang,zhang,a5bde3f6-6232-4986-a8a8-ea6295f37f56,stadv,3567613299
3948,clear,clear,a5bde3f6-6232-4986-a8a8-ea6295f37f56,zhang,4519546786
3949,clear,clear,a5bde3f6-6232-4986-a8a8-ea6295f37f56,stadv,3309384812
3950,fmgoat,fmgoat,a5bde3f6-6232-4986-a8a8-ea6295f37f56,clear,9463363154
3951,clear,korhonen,a5bde3f6-6232-4986-a8a8-ea6295f37f56,clear,4598385226
3952,good,bad,a5bde3f6-6232-4986-a8a8-ea6295f37f56,good,v7
3953,,korhonen,a5bde3f6-6232-4986-a8a8-ea6295f37f56,zhang,2580252988
3954,korhonen,zhang,a5bde3f6-6232-4986-a8a8-ea6295f37f56,korhonen,9469622762
3955,korhonen,zhang,a5bde3f6-6232-4986-a8a8-ea6295f37f56,korhonen,9716988368
3956,good,good,a5bde3f6-6232-4986-a8a8-ea6295f37f56,bad,v4
3957,fmgoat,fmgoat,a5bde3f6-6232-4986-a8a8-ea6295f37f56,zhang,4424481742
3958,clear,clear,a5bde3f6-6232-4986-a8a8-ea6295f37f56,zhang,4796228876
3959,fmgoat,stadv,a5bde3f6-6232-4986-a8a8-ea6295f37f56,fmgoat,4107566763
3960,korhonen,fmgoat,a5bde3f6-6232-4986-a8a8-ea6295f37f56,korhonen,8351568109
3961,good,good,4609164c-3649-4f36-aa09-7fc4793caf9f,bad,v2
3962,zhang,zhang,4609164c-3649-4f36-aa09-7fc4793caf9f,korhonen,4796228876
3963,korhonen,korhonen,4609164c-3649-4f36-aa09-7fc4793caf9f,stadv,8597381500
3964,clear,clear,4609164c-3649-4f36-aa09-7fc4793caf9f,zhang,5130906829
3965,good,good,4609164c-3649-4f36-aa09-7fc4793caf9f,bad,v1
3966,fmgoat,stadv,4609164c-3649-4f36-aa09-7fc4793caf9f,fmgoat,4424481742
3967,clear,clear,4609164c-3649-4f36-aa09-7fc4793caf9f,korhonen,8351568109
3968,zhang,fmgoat,4609164c-3649-4f36-aa09-7fc4793caf9f,zhang,4842717407
3969,korhonen,stadv,4609164c-3649-4f36-aa09-7fc4793caf9f,korhonen,2909358760
3970,zhang,stadv,4609164c-3649-4f36-aa09-7fc4793caf9f,zhang,6027104916
3971,zhang,stadv,4609164c-3649-4f36-aa09-7fc4793caf9f,zhang,4519546786
3972,zhang,stadv,4609164c-3649-4f36-aa09-7fc4793caf9f,zhang,2580252988
3973,clear,clear,4609164c-3649-4f36-aa09-7fc4793caf9f,korhonen,7160553409
3974,good,good,4609164c-3649-4f36-aa09-7fc4793caf9f,bad,v4
3975,,korhonen,4609164c-3649-4f36-aa09-7fc4793caf9f,zhang,6077930890
3976,korhonen,stadv,1f94eafc-4cde-49bb-ad64-ca38c6ad3dbb,korhonen,8597381500
3977,good,bad,1f94eafc-4cde-49bb-ad64-ca38c6ad3dbb,good,v5
3978,clear,korhonen,1f94eafc-4cde-49bb-ad64-ca38c6ad3dbb,clear,7160553409
3979,korhonen,korhonen,1f94eafc-4cde-49bb-ad64-ca38c6ad3dbb,stadv,2909358760
3980,clear,clear,1f94eafc-4cde-49bb-ad64-ca38c6ad3dbb,korhonen,6285601097
3981,,korhonen,1f94eafc-4cde-49bb-ad64-ca38c6ad3dbb,zhang,3309384812
3982,clear,clear,1f94eafc-4cde-49bb-ad64-ca38c6ad3dbb,korhonen,8351568109
3983,zhang,zhang,1f94eafc-4cde-49bb-ad64-ca38c6ad3dbb,stadv,2580252988
3984,korhonen,fmgoat,1f94eafc-4cde-49bb-ad64-ca38c6ad3dbb,korhonen,4842717407
3985,good,good,1f94eafc-4cde-49bb-ad64-ca38c6ad3dbb,bad,v1
3986,fmgoat,fmgoat,1f94eafc-4cde-49bb-ad64-ca38c6ad3dbb,korhonen,6027104916
3987,fmgoat,korhonen,1f94eafc-4cde-49bb-ad64-ca38c6ad3dbb,fmgoat,9716988368
3988,clear,clear,1f94eafc-4cde-49bb-ad64-ca38c6ad3dbb,stadv,4796228876
3989,clear,zhang,1f94eafc-4cde-49bb-ad64-ca38c6ad3dbb,clear,4633306112
3990,good,good,1f94eafc-4cde-49bb-ad64-ca38c6ad3dbb,bad,v4
3991,clear,clear,1f94eafc-4cde-49bb-ad64-ca38c6ad3dbb,korhonen,3567613299
3992,clear,zhang,1f94eafc-4cde-49bb-ad64-ca38c6ad3dbb,clear,5130906829
3993,,zhang,1f94eafc-4cde-49bb-ad64-ca38c6ad3dbb,korhonen,6077930890
3994,korhonen,stadv,e6261728-bb17-4655-8e05-73f87a3d959c,korhonen,7160553409
3995,clear,clear,e6261728-bb17-4655-8e05-73f87a3d959c,zhang,2909358760
3996,good,bad,e6261728-bb17-4655-8e05-73f87a3d959c,good,v3
3997,clear,clear,e6261728-bb17-4655-8e05-73f87a3d959c,zhang,9463363154
3998,fmgoat,korhonen,e6261728-bb17-4655-8e05-73f87a3d959c,fmgoat,6027104916
3999,korhonen,korhonen,e6261728-bb17-4655-8e05-73f87a3d959c,zhang,6077930890
4000,clear,clear,e6261728-bb17-4655-8e05-73f87a3d959c,korhonen,3567613299
4001,korhonen,korhonen,e6261728-bb17-4655-8e05-73f87a3d959c,fmgoat,4107566763
4002,korhonen,fmgoat,e6261728-bb17-4655-8e05-73f87a3d959c,korhonen,4842717407
4003,korhonen,korhonen,e6261728-bb17-4655-8e05-73f87a3d959c,stadv,8597381500
4004,good,bad,e6261728-bb17-4655-8e05-73f87a3d959c,good,v2
4005,clear,stadv,e6261728-bb17-4655-8e05-73f87a3d959c,clear,4519546786
4006,korhonen,zhang,e6261728-bb17-4655-8e05-73f87a3d959c,korhonen,3309384812
4007,zhang,zhang,e6261728-bb17-4655-8e05-73f87a3d959c,stadv,4633306112
4008,fmgoat,fmgoat,e6261728-bb17-4655-8e05-73f87a3d959c,stadv,4796228876
4009,clear,clear,e6261728-bb17-4655-8e05-73f87a3d959c,zhang,5130906829
4010,good,bad,e6261728-bb17-4655-8e05-73f87a3d959c,good,v7
4011,fmgoat,fmgoat,e6261728-bb17-4655-8e05-73f87a3d959c,korhonen,8348001072
4012,clear,zhang,180f4ef9-6359-4100-9c21-3eb3296c5685,clear,4424481742
4013,korhonen,fmgoat,180f4ef9-6359-4100-9c21-3eb3296c5685,korhonen,6027104916
4014,clear,clear,180f4ef9-6359-4100-9c21-3eb3296c5685,stadv,8179375247
4015,,korhonen,180f4ef9-6359-4100-9c21-3eb3296c5685,zhang,6077930890
4016,fmgoat,fmgoat,180f4ef9-6359-4100-9c21-3eb3296c5685,clear,9716988368
4017,korhonen,fmgoat,180f4ef9-6359-4100-9c21-3eb3296c5685,korhonen,4107566763
4018,good,bad,180f4ef9-6359-4100-9c21-3eb3296c5685,good,v3
4019,korhonen,stadv,180f4ef9-6359-4100-9c21-3eb3296c5685,korhonen,9214795039
4020,clear,korhonen,180f4ef9-6359-4100-9c21-3eb3296c5685,clear,7160553409
4021,clear,fmgoat,180f4ef9-6359-4100-9c21-3eb3296c5685,clear,4796228876
4022,good,bad,180f4ef9-6359-4100-9c21-3eb3296c5685,good,v2
4023,zhang,zhang,180f4ef9-6359-4100-9c21-3eb3296c5685,stadv,2580252988
4024,clear,clear,180f4ef9-6359-4100-9c21-3eb3296c5685,korhonen,8348001072
4025,clear,stadv,180f4ef9-6359-4100-9c21-3eb3296c5685,clear,3567613299
4026,zhang,fmgoat,180f4ef9-6359-4100-9c21-3eb3296c5685,zhang,4842717407
4027,korhonen,korhonen,180f4ef9-6359-4100-9c21-3eb3296c5685,stadv,8597381500
4028,clear,clear,180f4ef9-6359-4100-9c21-3eb3296c5685,fmgoat,9463363154
4029,clear,clear,180f4ef9-6359-4100-9c21-3eb3296c5685,zhang,2909358760
4030,good,good,180f4ef9-6359-4100-9c21-3eb3296c5685,bad,v5
4031,good,good,9b70584c-7367-4dd3-830b-cf410c553ee4,bad,v6
4032,clear,clear,9b70584c-7367-4dd3-830b-cf410c553ee4,zhang,2909358760
4033,clear,clear,9b70584c-7367-4dd3-830b-cf410c553ee4,zhang,6285601097
4034,,korhonen,9b70584c-7367-4dd3-830b-cf410c553ee4,fmgoat,6027104916
4035,korhonen,korhonen,9b70584c-7367-4dd3-830b-cf410c553ee4,fmgoat,4842717407
4036,zhang,zhang,9b70584c-7367-4dd3-830b-cf410c553ee4,stadv,4633306112
4037,,fmgoat,9b70584c-7367-4dd3-830b-cf410c553ee4,zhang,8179375247
4038,zhang,zhang,9b70584c-7367-4dd3-830b-cf410c553ee4,stadv,2580252988
4039,fmgoat,fmgoat,9b70584c-7367-4dd3-830b-cf410c553ee4,zhang,3567613299
4040,good,good,9b70584c-7367-4dd3-830b-cf410c553ee4,bad,v6
4041,,korhonen,9b70584c-7367-4dd3-830b-cf410c553ee4,zhang,9214795039
4042,korhonen,korhonen,9b70584c-7367-4dd3-830b-cf410c553ee4,fmgoat,8348001072
4043,,zhang,9b70584c-7367-4dd3-830b-cf410c553ee4,korhonen,8351568109
4044,good,bad,9b70584c-7367-4dd3-830b-cf410c553ee4,good,v6
4045,fmgoat,korhonen,9b70584c-7367-4dd3-830b-cf410c553ee4,fmgoat,4424481742
4046,korhonen,stadv,9b70584c-7367-4dd3-830b-cf410c553ee4,korhonen,8597381500
4047,zhang,zhang,9b70584c-7367-4dd3-830b-cf410c553ee4,stadv,3309384812
4048,korhonen,stadv,9b70584c-7367-4dd3-830b-cf410c553ee4,korhonen,4519546786
4049,clear,clear,9b70584c-7367-4dd3-830b-cf410c553ee4,zhang,5130906829
4050,,zhang,9b70584c-7367-4dd3-830b-cf410c553ee4,korhonen,9463363154
4051,fmgoat,fmgoat,53144308-d79e-40c4-adac-1a74e54c4019,clear,5906203942
4052,zhang,stadv,53144308-d79e-40c4-adac-1a74e54c4019,zhang,4796228876
4053,korhonen,clear,53144308-d79e-40c4-adac-1a74e54c4019,korhonen,3567613299
4054,korhonen,stadv,53144308-d79e-40c4-adac-1a74e54c4019,korhonen,9469622762
4055,clear,korhonen,53144308-d79e-40c4-adac-1a74e54c4019,clear,2909358760
4056,zhang,zhang,53144308-d79e-40c4-adac-1a74e54c4019,stadv,3309384812
4057,good,bad,53144308-d79e-40c4-adac-1a74e54c4019,good,v2
4058,good,good,53144308-d79e-40c4-adac-1a74e54c4019,bad,v4
4059,korhonen,korhonen,53144308-d79e-40c4-adac-1a74e54c4019,fmgoat,9214795039
4060,zhang,stadv,53144308-d79e-40c4-adac-1a74e54c4019,zhang,8597381500
4061,clear,zhang,53144308-d79e-40c4-adac-1a74e54c4019,clear,4424481742
4062,fmgoat,korhonen,53144308-d79e-40c4-adac-1a74e54c4019,fmgoat,8348001072
4063,good,good,53144308-d79e-40c4-adac-1a74e54c4019,bad,v7
4064,,fmgoat,53144308-d79e-40c4-adac-1a74e54c4019,korhonen,2580252988
4065,zhang,zhang,53144308-d79e-40c4-adac-1a74e54c4019,stadv,4842717407
4066,korhonen,stadv,53144308-d79e-40c4-adac-1a74e54c4019,korhonen,9716988368
4067,korhonen,stadv,997d7bab-8cf5-47dc-9d09-578f2e27808f,korhonen,4796228876
4068,good,bad,997d7bab-8cf5-47dc-9d09-578f2e27808f,good,v4
4069,clear,clear,997d7bab-8cf5-47dc-9d09-578f2e27808f,zhang,9716988368
4070,clear,clear,997d7bab-8cf5-47dc-9d09-578f2e27808f,korhonen,4598385226
4071,clear,clear,997d7bab-8cf5-47dc-9d09-578f2e27808f,zhang,9469622762
4072,zhang,zhang,997d7bab-8cf5-47dc-9d09-578f2e27808f,stadv,6285601097
4073,clear,clear,997d7bab-8cf5-47dc-9d09-578f2e27808f,zhang,9463363154
4074,zhang,stadv,997d7bab-8cf5-47dc-9d09-578f2e27808f,zhang,5130906829
4075,good,bad,997d7bab-8cf5-47dc-9d09-578f2e27808f,good,v3
4076,korhonen,stadv,997d7bab-8cf5-47dc-9d09-578f2e27808f,korhonen,4107566763
4077,good,good,997d7bab-8cf5-47dc-9d09-578f2e27808f,bad,v2
4078,stadv,stadv,997d7bab-8cf5-47dc-9d09-578f2e27808f,zhang,4424481742
4079,clear,stadv,997d7bab-8cf5-47dc-9d09-578f2e27808f,clear,3567613299
4080,clear,clear,997d7bab-8cf5-47dc-9d09-578f2e27808f,zhang,4519546786
4081,clear,korhonen,997d7bab-8cf5-47dc-9d09-578f2e27808f,clear,8179375247
4082,zhang,stadv,997d7bab-8cf5-47dc-9d09-578f2e27808f,zhang,7160553409
4083,zhang,stadv,997d7bab-8cf5-47dc-9d09-578f2e27808f,zhang,4633306112
4084,fmgoat,fmgoat,997d7bab-8cf5-47dc-9d09-578f2e27808f,stadv,3309384812
4085,zhang,zhang,997d7bab-8cf5-47dc-9d09-578f2e27808f,stadv,6077930890
4086,clear,clear,5c12e615-f36f-44ab-a910-619ca5fc3575,zhang,8597381500
4087,korhonen,korhonen,5c12e615-f36f-44ab-a910-619ca5fc3575,zhang,6285601097
4088,good,bad,5c12e615-f36f-44ab-a910-619ca5fc3575,good,v6
4089,fmgoat,korhonen,5c12e615-f36f-44ab-a910-619ca5fc3575,fmgoat,4633306112
4090,good,bad,5c12e615-f36f-44ab-a910-619ca5fc3575,good,v1
4091,fmgoat,fmgoat,5c12e615-f36f-44ab-a910-619ca5fc3575,stadv,9469622762
4092,korhonen,stadv,5c12e615-f36f-44ab-a910-619ca5fc3575,korhonen,6077930890
4093,fmgoat,stadv,5c12e615-f36f-44ab-a910-619ca5fc3575,fmgoat,8179375247
4094,clear,clear,5c12e615-f36f-44ab-a910-619ca5fc3575,fmgoat,4796228876
4095,zhang,zhang,5c12e615-f36f-44ab-a910-619ca5fc3575,korhonen,4519546786
4096,korhonen,korhonen,5c12e615-f36f-44ab-a910-619ca5fc3575,stadv,3309384812
4097,zhang,stadv,5c12e615-f36f-44ab-a910-619ca5fc3575,zhang,2909358760
4098,fmgoat,zhang,5c12e615-f36f-44ab-a910-619ca5fc3575,fmgoat,7160553409
4099,clear,stadv,5c12e615-f36f-44ab-a910-619ca5fc3575,clear,9463363154
4100,zhang,fmgoat,5c12e615-f36f-44ab-a910-619ca5fc3575,zhang,9214795039
4101,fmgoat,fmgoat,5c12e615-f36f-44ab-a910-619ca5fc3575,stadv,2580252988
4102,good,good,5c12e615-f36f-44ab-a910-619ca5fc3575,bad,v4
4103,clear,korhonen,5c12e615-f36f-44ab-a910-619ca5fc3575,clear,5130906829
4104,clear,clear,5c12e615-f36f-44ab-a910-619ca5fc3575,stadv,4107566763
4105,good,good,f015654b-fd28-4469-8ab6-4bbdc4b25c3b,bad,v4
4106,clear,korhonen,f015654b-fd28-4469-8ab6-4bbdc4b25c3b,clear,6285601097
4107,good,bad,f015654b-fd28-4469-8ab6-4bbdc4b25c3b,good,v3
4108,good,good,f015654b-fd28-4469-8ab6-4bbdc4b25c3b,bad,v1
4109,korhonen,korhonen,f015654b-fd28-4469-8ab6-4bbdc4b25c3b,zhang,4842717407
4110,clear,clear,f015654b-fd28-4469-8ab6-4bbdc4b25c3b,korhonen,7160553409
4111,clear,zhang,f015654b-fd28-4469-8ab6-4bbdc4b25c3b,clear,5130906829
4112,clear,clear,f015654b-fd28-4469-8ab6-4bbdc4b25c3b,korhonen,8351568109
4113,zhang,stadv,f015654b-fd28-4469-8ab6-4bbdc4b25c3b,zhang,6027104916
4114,korhonen,zhang,f015654b-fd28-4469-8ab6-4bbdc4b25c3b,korhonen,5906203942
4115,clear,stadv,f015654b-fd28-4469-8ab6-4bbdc4b25c3b,clear,4796228876
4116,korhonen,korhonen,f015654b-fd28-4469-8ab6-4bbdc4b25c3b,zhang,2580252988
4117,zhang,zhang,f015654b-fd28-4469-8ab6-4bbdc4b25c3b,korhonen,6077930890
4118,korhonen,korhonen,f015654b-fd28-4469-8ab6-4bbdc4b25c3b,zhang,8597381500
4119,korhonen,korhonen,f015654b-fd28-4469-8ab6-4bbdc4b25c3b,zhang,2909358760
4120,clear,clear,48bdd316-d828-4478-9cfb-3b94ac7dc06e,fmgoat,3567613299
4121,good,bad,48bdd316-d828-4478-9cfb-3b94ac7dc06e,good,v2
4122,clear,clear,48bdd316-d828-4478-9cfb-3b94ac7dc06e,korhonen,3309384812
4123,fmgoat,zhang,48bdd316-d828-4478-9cfb-3b94ac7dc06e,fmgoat,6285601097
4124,good,bad,48bdd316-d828-4478-9cfb-3b94ac7dc06e,good,v4
4125,clear,fmgoat,48bdd316-d828-4478-9cfb-3b94ac7dc06e,clear,2580252988
4126,fmgoat,stadv,48bdd316-d828-4478-9cfb-3b94ac7dc06e,fmgoat,4633306112
4127,good,bad,48bdd316-d828-4478-9cfb-3b94ac7dc06e,good,v3
4128,clear,clear,48bdd316-d828-4478-9cfb-3b94ac7dc06e,fmgoat,9469622762
4129,clear,clear,48bdd316-d828-4478-9cfb-3b94ac7dc06e,fmgoat,6077930890
4130,,korhonen,48bdd316-d828-4478-9cfb-3b94ac7dc06e,clear,6027104916
4131,zhang,stadv,48bdd316-d828-4478-9cfb-3b94ac7dc06e,zhang,8597381500
4132,,korhonen,48bdd316-d828-4478-9cfb-3b94ac7dc06e,zhang,8351568109
4133,zhang,zhang,48bdd316-d828-4478-9cfb-3b94ac7dc06e,clear,8348001072
4134,korhonen,fmgoat,48bdd316-d828-4478-9cfb-3b94ac7dc06e,korhonen,9214795039
4135,korhonen,korhonen,48bdd316-d828-4478-9cfb-3b94ac7dc06e,clear,4598385226
4136,clear,clear,48bdd316-d828-4478-9cfb-3b94ac7dc06e,fmgoat,7160553409
4137,,korhonen,48bdd316-d828-4478-9cfb-3b94ac7dc06e,zhang,8179375247
4138,zhang,zhang,a3808ae2-9225-4954-8c62-2cc6ede62b5e,stadv,8179375247
4139,zhang,stadv,a3808ae2-9225-4954-8c62-2cc6ede62b5e,zhang,4107566763
4140,clear,clear,a3808ae2-9225-4954-8c62-2cc6ede62b5e,zhang,8597381500
4141,korhonen,stadv,a3808ae2-9225-4954-8c62-2cc6ede62b5e,korhonen,3567613299
4142,korhonen,fmgoat,a3808ae2-9225-4954-8c62-2cc6ede62b5e,korhonen,2909358760
4143,clear,fmgoat,a3808ae2-9225-4954-8c62-2cc6ede62b5e,clear,7160553409
4144,good,bad,a3808ae2-9225-4954-8c62-2cc6ede62b5e,good,v4
4145,stadv,stadv,a3808ae2-9225-4954-8c62-2cc6ede62b5e,fmgoat,9469622762
4146,korhonen,zhang,a3808ae2-9225-4954-8c62-2cc6ede62b5e,korhonen,4424481742
4147,fmgoat,fmgoat,a3808ae2-9225-4954-8c62-2cc6ede62b5e,zhang,6285601097
4148,korhonen,stadv,a3808ae2-9225-4954-8c62-2cc6ede62b5e,korhonen,3309384812
4149,good,bad,a3808ae2-9225-4954-8c62-2cc6ede62b5e,good,v2
4150,korhonen,korhonen,a3808ae2-9225-4954-8c62-2cc6ede62b5e,fmgoat,4519546786
4151,clear,fmgoat,a3808ae2-9225-4954-8c62-2cc6ede62b5e,clear,4633306112
4152,clear,clear,a3808ae2-9225-4954-8c62-2cc6ede62b5e,stadv,9716988368
4153,korhonen,korhonen,a3808ae2-9225-4954-8c62-2cc6ede62b5e,stadv,5130906829
4154,fmgoat,zhang,a3808ae2-9225-4954-8c62-2cc6ede62b5e,fmgoat,6077930890
4155,korhonen,korhonen,a3808ae2-9225-4954-8c62-2cc6ede62b5e,zhang,8348001072
4156,good,bad,a3808ae2-9225-4954-8c62-2cc6ede62b5e,good,v4
4157,zhang,zhang,a3808ae2-9225-4954-8c62-2cc6ede62b5e,fmgoat,4598385226
4158,good,bad,fcd61305-7e3c-4bfd-9ca4-f9110187f53d,good,v3
4159,good,bad,fcd61305-7e3c-4bfd-9ca4-f9110187f53d,good,v5
4160,clear,korhonen,fcd61305-7e3c-4bfd-9ca4-f9110187f53d,clear,2580252988
4161,clear,clear,fcd61305-7e3c-4bfd-9ca4-f9110187f53d,stadv,9214795039
4162,korhonen,korhonen,fcd61305-7e3c-4bfd-9ca4-f9110187f53d,zhang,6285601097
4163,good,bad,fcd61305-7e3c-4bfd-9ca4-f9110187f53d,good,v4
4164,clear,clear,fcd61305-7e3c-4bfd-9ca4-f9110187f53d,stadv,3567613299
4165,korhonen,korhonen,fcd61305-7e3c-4bfd-9ca4-f9110187f53d,stadv,4598385226
4166,fmgoat,fmgoat,fcd61305-7e3c-4bfd-9ca4-f9110187f53d,zhang,4519546786
4167,fmgoat,korhonen,fcd61305-7e3c-4bfd-9ca4-f9110187f53d,fmgoat,5906203942
4168,clear,korhonen,fcd61305-7e3c-4bfd-9ca4-f9110187f53d,clear,4107566763
4169,fmgoat,stadv,fcd61305-7e3c-4bfd-9ca4-f9110187f53d,fmgoat,6077930890
4170,zhang,zhang,fcd61305-7e3c-4bfd-9ca4-f9110187f53d,stadv,9469622762
4171,clear,stadv,fcd61305-7e3c-4bfd-9ca4-f9110187f53d,clear,5130906829
4172,clear,korhonen,fcd61305-7e3c-4bfd-9ca4-f9110187f53d,clear,9463363154
4173,fmgoat,fmgoat,fcd61305-7e3c-4bfd-9ca4-f9110187f53d,clear,9716988368
4174,clear,fmgoat,fcd61305-7e3c-4bfd-9ca4-f9110187f53d,clear,3309384812
4175,korhonen,zhang,d73c7098-4761-4edf-a028-44990c690b1b,korhonen,4107566763
4176,good,good,d73c7098-4761-4edf-a028-44990c690b1b,bad,v3
4177,good,good,d73c7098-4761-4edf-a028-44990c690b1b,bad,v6
4178,fmgoat,fmgoat,d73c7098-4761-4edf-a028-44990c690b1b,korhonen,9716988368
4179,korhonen,korhonen,d73c7098-4761-4edf-a028-44990c690b1b,stadv,8179375247
4180,zhang,korhonen,d73c7098-4761-4edf-a028-44990c690b1b,zhang,3567613299
4181,fmgoat,fmgoat,d73c7098-4761-4edf-a028-44990c690b1b,stadv,4598385226
4182,good,good,d73c7098-4761-4edf-a028-44990c690b1b,bad,v3
4183,fmgoat,fmgoat,d73c7098-4761-4edf-a028-44990c690b1b,stadv,9469622762
4184,clear,clear,d73c7098-4761-4edf-a028-44990c690b1b,korhonen,3309384812
4185,fmgoat,stadv,d73c7098-4761-4edf-a028-44990c690b1b,fmgoat,2909358760
4186,clear,fmgoat,d73c7098-4761-4edf-a028-44990c690b1b,clear,5130906829
4187,korhonen,zhang,d73c7098-4761-4edf-a028-44990c690b1b,korhonen,4796228876
4188,clear,clear,d73c7098-4761-4edf-a028-44990c690b1b,zhang,2580252988
4189,fmgoat,stadv,d73c7098-4761-4edf-a028-44990c690b1b,fmgoat,8351568109
4190,clear,stadv,d73c7098-4761-4edf-a028-44990c690b1b,clear,4424481742
4191,zhang,zhang,d73c7098-4761-4edf-a028-44990c690b1b,stadv,6285601097
4192,clear,clear,d73c7098-4761-4edf-a028-44990c690b1b,zhang,4633306112
4193,clear,fmgoat,d73c7098-4761-4edf-a028-44990c690b1b,clear,6027104916
4194,korhonen,zhang,d73c7098-4761-4edf-a028-44990c690b1b,korhonen,7160553409
4195,clear,zhang,d73c7098-4761-4edf-a028-44990c690b1b,clear,8348001072
4196,korhonen,korhonen,7c18eb56-0776-4fe7-9d5c-4399c38118f2,stadv,8348001072
4197,good,bad,7c18eb56-0776-4fe7-9d5c-4399c38118f2,good,v1
4198,clear,clear,7c18eb56-0776-4fe7-9d5c-4399c38118f2,stadv,8351568109
4199,korhonen,korhonen,7c18eb56-0776-4fe7-9d5c-4399c38118f2,zhang,4107566763
4200,korhonen,zhang,7c18eb56-0776-4fe7-9d5c-4399c38118f2,korhonen,4424481742
4201,good,bad,7c18eb56-0776-4fe7-9d5c-4399c38118f2,good,v5
4202,korhonen,korhonen,7c18eb56-0776-4fe7-9d5c-4399c38118f2,zhang,4519546786
4203,clear,clear,7c18eb56-0776-4fe7-9d5c-4399c38118f2,fmgoat,4633306112
4204,good,bad,7c18eb56-0776-4fe7-9d5c-4399c38118f2,good,v2
4205,clear,stadv,7c18eb56-0776-4fe7-9d5c-4399c38118f2,clear,9214795039
4206,fmgoat,fmgoat,7c18eb56-0776-4fe7-9d5c-4399c38118f2,korhonen,3567613299
4207,fmgoat,zhang,7c18eb56-0776-4fe7-9d5c-4399c38118f2,fmgoat,6027104916
4208,korhonen,stadv,7c18eb56-0776-4fe7-9d5c-4399c38118f2,korhonen,2580252988
4209,clear,zhang,7c18eb56-0776-4fe7-9d5c-4399c38118f2,clear,2909358760
4210,korhonen,korhonen,7c18eb56-0776-4fe7-9d5c-4399c38118f2,zhang,7160553409
4211,fmgoat,stadv,7c18eb56-0776-4fe7-9d5c-4399c38118f2,fmgoat,3309384812
4212,clear,clear,7c18eb56-0776-4fe7-9d5c-4399c38118f2,korhonen,6077930890
4213,fmgoat,stadv,7c18eb56-0776-4fe7-9d5c-4399c38118f2,fmgoat,8179375247
4214,fmgoat,fmgoat,6e5e6587-3c43-4db9-8c0f-69ed0ff4851c,stadv,8597381500
4215,clear,korhonen,6e5e6587-3c43-4db9-8c0f-69ed0ff4851c,clear,6027104916
4216,korhonen,zhang,6e5e6587-3c43-4db9-8c0f-69ed0ff4851c,korhonen,8348001072
4217,good,good,6e5e6587-3c43-4db9-8c0f-69ed0ff4851c,bad,v6
4218,good,bad,6e5e6587-3c43-4db9-8c0f-69ed0ff4851c,good,v2
4219,korhonen,fmgoat,6e5e6587-3c43-4db9-8c0f-69ed0ff4851c,korhonen,4633306112
4220,zhang,zhang,6e5e6587-3c43-4db9-8c0f-69ed0ff4851c,clear,5906203942
4221,fmgoat,korhonen,6e5e6587-3c43-4db9-8c0f-69ed0ff4851c,fmgoat,9469622762
4222,korhonen,stadv,6e5e6587-3c43-4db9-8c0f-69ed0ff4851c,korhonen,5130906829
4223,good,bad,6e5e6587-3c43-4db9-8c0f-69ed0ff4851c,good,v1
4224,zhang,fmgoat,6e5e6587-3c43-4db9-8c0f-69ed0ff4851c,zhang,8351568109
